"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
2561670654;"13533794@N00";1212779384;10;"Show";1918;900;513
2560847639;"13533794@N00";1212779394;17;"Show";2711;2700;513
2561672520;"13533794@N00";1212779436;17;"Show";2711;2700;513
2561672810;"13533794@N00";1212779455;17;"Show";2711;2700;513
2561673674;"13533794@N00";1212779480;17;"Show";2711;2700;513
2560850477;"13533794@N00";1212779507;17;"Show";2711;2700;513
2561675478;"13533794@N00";1212779558;15;"Show";2195;1200;513
2561676342;"13533794@N00";1212779608;13;"Show";2821;1080;513
2561676654;"13533794@N00";1212779619;13;"Show";2821;1080;513
2561677544;"13533794@N00";1212779627;13;"Show";2821;1080;513
2560853641;"13533794@N00";1212779641;13;"Show";2821;1080;513
2560859839;"13533794@N00";1212785982;9;"Ride";1355;900;513
2560860561;"13533794@N00";1212785993;9;"Ride";1355;900;513
2560861389;"13533794@N00";1212786040;9;"Ride";1355;900;513
2561686468;"13533794@N00";1212786048;9;"Ride";1355;900;513
2561687338;"13533794@N00";1212786075;9;"Ride";1355;900;513
2561688300;"13533794@N00";1212786082;9;"Ride";1355;900;513
2561689030;"13533794@N00";1212786128;9;"Ride";1355;900;513
2561690002;"13533794@N00";1212786137;9;"Ride";1355;900;513
2561690254;"13533794@N00";1212786443;9;"Ride";1355;900;513
2561691186;"13533794@N00";1212787768;9;"Ride";1355;900;513
2560867901;"13533794@N00";1212787775;9;"Ride";1355;900;513
2560868849;"13533794@N00";1212787889;1;"Dark";1677;240;513
2561693898;"13533794@N00";1212787893;1;"Dark";1677;240;513
2560870727;"13533794@N00";1212787899;1;"Dark";1677;240;513
2561695944;"13533794@N00";1212787910;1;"Dark";1677;240;513
2560872691;"13533794@N00";1212789227;1;"Dark";1677;240;513
2561697810;"13533794@N00";1212789542;1;"Dark";1677;240;513
2560874575;"13533794@N00";1212791248;1;"Dark";1677;240;513
2560875459;"13533794@N00";1212791287;1;"Dark";1677;240;513
2561700544;"13533794@N00";1212791580;16;"Show";876;2100;513
2560877343;"13533794@N00";1212792041;4;"Dark";1334;360;513
2598710123;"13533794@N00";1212802688;11;"Dark";10034;960;513
2599541620;"13533794@N00";1212802724;11;"Dark";10034;960;513
2599541706;"13533794@N00";1212804570;14;"Show";1428;1200;513
2598710397;"13533794@N00";1212804616;14;"Show";1428;1200;513
2599541844;"13533794@N00";1212804637;14;"Show";1428;1200;513
2599541974;"13533794@N00";1212804691;3;"Ride";1386;330;513
2598710683;"13533794@N00";1212804939;3;"Ride";1386;330;513
2599542198;"13533794@N00";1212804968;3;"Ride";1386;330;513
2598711057;"13533794@N00";1212805007;3;"Ride";1386;330;513
2598711219;"13533794@N00";1212805016;3;"Ride";1386;330;513
2598711353;"13533794@N00";1212805028;3;"Ride";1386;330;513
2599542794;"13533794@N00";1212805040;3;"Ride";1386;330;513
2599543014;"13533794@N00";1212805135;3;"Ride";1386;330;513
2599543284;"13533794@N00";1212805142;3;"Ride";1386;330;513
2599543512;"13533794@N00";1212805153;3;"Ride";1386;330;513
2598712339;"13533794@N00";1212805237;3;"Ride";1386;330;513
2598712479;"13533794@N00";1212805244;3;"Ride";1386;330;513
2598712607;"13533794@N00";1212806435;11;"Dark";10034;960;513
2598712683;"13533794@N00";1212814834;9;"Ride";1355;900;513
2598712853;"13533794@N00";1212817995;1;"Dark";1677;240;513
2598712983;"13533794@N00";1212818023;1;"Dark";1677;240;513
2598713151;"13533794@N00";1212818037;1;"Dark";1677;240;513
2599544656;"13533794@N00";1212818104;1;"Dark";1677;240;513
2599544766;"13533794@N00";1212818112;1;"Dark";1677;240;513
2599544918;"13533794@N00";1212818119;1;"Dark";1677;240;513
2599545142;"13533794@N00";1212818159;1;"Dark";1677;240;513
2598714057;"13533794@N00";1212818756;1;"Dark";1677;240;513
2598714165;"13533794@N00";1212820319;1;"Dark";1677;240;513
2564589328;"13533794@N00";1212820996;4;"Dark";1334;360;513
2564588522;"13533794@N00";1212821043;4;"Dark";1334;360;513
2564588678;"13533794@N00";1212821048;4;"Dark";1334;360;513
2564588876;"13533794@N00";1212821050;4;"Dark";1334;360;513
2563761921;"13533794@N00";1212821137;4;"Dark";1334;360;513
2563762087;"13533794@N00";1212821152;4;"Dark";1334;360;513
2598714335;"13533794@N00";1212821226;4;"Dark";1334;360;513
2598714493;"13533794@N00";1212821242;4;"Dark";1334;360;513
2598714697;"13533794@N00";1212821286;4;"Dark";1334;360;513
2598714977;"13533794@N00";1212821302;4;"Dark";1334;360;513
2598715315;"13533794@N00";1212821313;4;"Dark";1334;360;513
2598715455;"13533794@N00";1212821433;4;"Dark";1334;360;513
2599546800;"13533794@N00";1212821460;4;"Dark";1334;360;513
6439746071;"13559836@N03";1321068009;17;"Show";2711;2700;514
6345914647;"13559836@N03";1321068733;15;"Show";2195;1200;514
6423178613;"13559836@N03";1321090843;8;"Show";3697;840;514
6439778763;"13559836@N03";1321090866;8;"Show";3697;840;514
19113154804;"13559836@N03";1436609199;6;"Show";1247;720;515
8182577879;"13604385@N00";1352498250;11;"Dark";10034;960;516
8182586547;"13604385@N00";1352543359;11;"Dark";10034;960;517
2625402035;"13613904@N05";1211435227;1;"Dark";1677;240;518
2625405507;"13613904@N05";1211435310;1;"Dark";1677;240;518
2626229416;"13613904@N05";1211435355;1;"Dark";1677;240;518
2626232124;"13613904@N05";1211435478;1;"Dark";1677;240;518
2625413441;"13613904@N05";1211435674;1;"Dark";1677;240;518
5583684380;"13636518@N05";1300208506;6;"Show";1247;720;519
3958977345;"13644648@N03";1254021522;8;"Show";3697;840;520
3958978001;"13644648@N03";1254021534;14;"Show";1428;1200;520
3982166815;"13644648@N03";1254659288;8;"Show";3697;840;521
3982167601;"13644648@N03";1254659304;9;"Ride";1355;900;521
3982930720;"13644648@N03";1254659322;11;"Dark";10034;960;521
5107985655;"13644648@N03";1287809048;4;"Dark";1334;360;522
5107985677;"13644648@N03";1287809049;4;"Dark";1334;360;522
5107985727;"13644648@N03";1287809050;2;"Water";1950;240;522
5108582350;"13644648@N03";1287809052;10;"Show";1918;900;522
5108582390;"13644648@N03";1287809053;10;"Show";1918;900;522
5107985907;"13644648@N03";1287809054;10;"Show";1918;900;522
5107985957;"13644648@N03";1287809056;10;"Show";1918;900;522
5108582614;"13644648@N03";1287809059;8;"Show";3697;840;522
5108582662;"13644648@N03";1287809060;8;"Show";3697;840;522
5108582824;"13644648@N03";1287809064;13;"Show";2821;1080;522
5107986399;"13644648@N03";1287809066;8;"Show";3697;840;522
5107986443;"13644648@N03";1287809067;8;"Show";3697;840;522
5108606798;"13644648@N03";1287809625;5;"Water";2762;420;522
5108606888;"13644648@N03";1287809627;15;"Show";2195;1200;522
5108606960;"13644648@N03";1287809629;2;"Water";1950;240;522
5108010709;"13644648@N03";1287809630;2;"Water";1950;240;522
5108010747;"13644648@N03";1287809631;1;"Dark";1677;240;522
5108607158;"13644648@N03";1287809633;1;"Dark";1677;240;522
5108607218;"13644648@N03";1287809634;10;"Show";1918;900;522
5108607272;"13644648@N03";1287809635;2;"Water";1950;240;522
5108607312;"13644648@N03";1287809636;5;"Water";2762;420;522
5108607358;"13644648@N03";1287809637;11;"Dark";10034;960;522
6419882035;"13696688@N02";1322436395;1;"Dark";1677;240;523
6324290217;"13703871@N00";1320655410;11;"Dark";10034;960;524
8750825730;"13725122@N02";1368835712;11;"Dark";10034;960;525
8749825363;"13725122@N02";1368838992;13;"Show";2821;1080;525
8750212711;"13725122@N02";1368848318;8;"Show";3697;840;525
14645028073;"13772877@N00";1398943669;11;"Dark";10034;960;526
14438516708;"13772877@N00";1398943725;11;"Dark";10034;960;526
14624627492;"13772877@N00";1398946201;11;"Dark";10034;960;526
10973962614;"13775066@N00";1382827840;11;"Dark";10034;960;527
10974017873;"13775066@N00";1382829466;11;"Dark";10034;960;527
10973877186;"13775066@N00";1382829652;11;"Dark";10034;960;527
10973791165;"13775066@N00";1382833177;11;"Dark";10034;960;527
10973793335;"13775066@N00";1382840491;11;"Dark";10034;960;527
10973976684;"13775066@N00";1382844287;11;"Dark";10034;960;527
10974031923;"13775066@N00";1382844531;11;"Dark";10034;960;527
10973892136;"13775066@N00";1382845990;11;"Dark";10034;960;527
10973985284;"13775066@N00";1382846550;11;"Dark";10034;960;527
10973988564;"13775066@N00";1382847712;11;"Dark";10034;960;527
10973900296;"13775066@N00";1382848222;11;"Dark";10034;960;527
10973903026;"13775066@N00";1382855665;11;"Dark";10034;960;527
10973815535;"13775066@N00";1382856472;11;"Dark";10034;960;527
22996733961;"137778335@N08";1413810000;6;"Show";1247;720;528
22362851004;"137778335@N08";1413810000;6;"Show";1247;720;528
22985673645;"137778335@N08";1414933200;6;"Show";1247;720;529
22959666136;"137778335@N08";1415397956;6;"Show";1247;720;530
22567357308;"137778335@N08";1447365970;6;"Show";1247;720;531
8217887720;"13813159@N00";1353795123;2;"Water";1950;240;532
8217149743;"13813159@N00";1353801572;10;"Show";1918;900;532
8218306764;"13813159@N00";1353802926;15;"Show";2195;1200;532
8217233223;"13813159@N00";1353803095;13;"Show";2821;1080;532
8219291150;"13813159@N00";1353820920;11;"Dark";10034;960;532
8218215531;"13813159@N00";1353821068;11;"Dark";10034;960;532
6151702659;"13818837@N05";1308719075;11;"Dark";10034;960;533
6009107902;"13818837@N05";1308721640;8;"Show";3697;840;533
6069342741;"13818837@N05";1308797978;11;"Dark";10034;960;534
8686771501;"13844015@N07";1367051671;11;"Dark";10034;960;535
8692786679;"13844015@N07";1367200942;11;"Dark";10034;960;536
8493957534;"13880897@N06";1361003867;11;"Dark";10034;960;537
8493956532;"13880897@N06";1361003877;11;"Dark";10034;960;537
8492814627;"13880897@N06";1361003878;11;"Dark";10034;960;537
8493956760;"13880897@N06";1361004239;11;"Dark";10034;960;537
8492815479;"13880897@N06";1361004248;11;"Dark";10034;960;537
3025875908;"13885531@N00";1225852862;10;"Show";1918;900;538
3040992600;"13885531@N00";1225859741;8;"Show";3697;840;538
3050563570;"13885531@N00";1225859765;8;"Show";3697;840;538
3048052766;"13885531@N00";1225861959;11;"Dark";10034;960;538
3025049803;"13885531@N00";1225862563;11;"Dark";10034;960;538
1423482976;"13901020@N02";1190405420;5;"Water";2762;420;539
1422601075;"13901020@N02";1190405472;10;"Show";1918;900;539
1422604319;"13901020@N02";1190405534;10;"Show";1918;900;539
1801314192;"13901020@N02";1193641710;4;"Dark";1334;360;540
1800489617;"13901020@N02";1193641985;13;"Show";2821;1080;540
25285582733;"139081931@N05";1408686733;13;"Show";2821;1080;541
25285587173;"139081931@N05";1408712683;11;"Dark";10034;960;541
25613799960;"139081931@N05";1409310532;6;"Show";1247;720;542
25285716463;"139081931@N05";1409627514;11;"Dark";10034;960;543
25793655172;"139081931@N05";1409627530;11;"Dark";10034;960;543
8059686993;"13913844@N00";1343018965;11;"Dark";10034;960;544
8059685520;"13913844@N00";1343019448;11;"Dark";10034;960;544
8059688483;"13913844@N00";1343022796;11;"Dark";10034;960;544
8059687723;"13913844@N00";1343022825;11;"Dark";10034;960;544
8059684760;"13913844@N00";1343024292;11;"Dark";10034;960;544
8059683555;"13913844@N00";1343027597;11;"Dark";10034;960;544
8059683105;"13913844@N00";1343027622;11;"Dark";10034;960;544
8059680229;"13913844@N00";1343027676;11;"Dark";10034;960;544
8059684461;"13913844@N00";1343027711;11;"Dark";10034;960;544
8059682247;"13913844@N00";1343027716;11;"Dark";10034;960;544
8059681745;"13913844@N00";1343027732;11;"Dark";10034;960;544
8059680827;"13913844@N00";1343028135;11;"Dark";10034;960;544
8059676117;"13913844@N00";1343028190;11;"Dark";10034;960;544
8059676879;"13913844@N00";1343028211;11;"Dark";10034;960;544
8059678049;"13913844@N00";1343028353;11;"Dark";10034;960;544
8059678282;"13913844@N00";1343028358;11;"Dark";10034;960;544
27262443132;"139205459@N03";1464582676;13;"Show";2821;1080;545
27262160702;"139205459@N03";1464582708;13;"Show";2821;1080;545
27359683635;"139205459@N03";1464582951;17;"Show";2711;2700;545
26752368094;"139205459@N03";1464582965;17;"Show";2711;2700;545
3900928156;"13929738@N04";1195190519;8;"Show";3697;840;546
3900946000;"13929738@N04";1195198512;11;"Dark";10034;960;546
3900149319;"13929738@N04";1195344871;10;"Show";1918;900;547
6245698128;"13933131@N08";1316838300;11;"Dark";10034;960;548
6245699348;"13933131@N08";1316838570;11;"Dark";10034;960;548
6245700414;"13933131@N08";1316838581;11;"Dark";10034;960;548
6245701834;"13933131@N08";1316838617;11;"Dark";10034;960;548
6245703688;"13933131@N08";1316838698;11;"Dark";10034;960;548
6251377161;"13933131@N08";1316839976;16;"Show";876;2100;548
6251380649;"13933131@N08";1316840026;16;"Show";876;2100;548
6251522605;"13933131@N08";1316851378;13;"Show";2821;1080;548
6252051886;"13933131@N08";1316851428;13;"Show";2821;1080;548
6251611515;"13933131@N08";1316851779;13;"Show";2821;1080;548
6251614475;"13933131@N08";1316851893;13;"Show";2821;1080;548
6251616653;"13933131@N08";1316852029;13;"Show";2821;1080;548
6252147772;"13933131@N08";1316852100;13;"Show";2821;1080;548
6252150154;"13933131@N08";1316852151;13;"Show";2821;1080;548
6252152908;"13933131@N08";1316852265;13;"Show";2821;1080;548
6251626727;"13933131@N08";1316852275;13;"Show";2821;1080;548
6251629609;"13933131@N08";1316852296;13;"Show";2821;1080;548
6251632739;"13933131@N08";1316852306;13;"Show";2821;1080;548
6251635053;"13933131@N08";1316852315;13;"Show";2821;1080;548
6251637967;"13933131@N08";1316852436;13;"Show";2821;1080;548
6251658675;"13933131@N08";1316852623;13;"Show";2821;1080;548
6252192928;"13933131@N08";1316853397;11;"Dark";10034;960;548
6251666989;"13933131@N08";1316853446;11;"Dark";10034;960;548
11318737155;"13933131@N08";1381784265;2;"Water";1950;240;549
11318864883;"13933131@N08";1381784300;3;"Ride";1386;330;549
11318816554;"13933131@N08";1381797183;11;"Dark";10034;960;549
11318812164;"13933131@N08";1381817095;11;"Dark";10034;960;549
11318778856;"13933131@N08";1381817216;11;"Dark";10034;960;549
11318802354;"13933131@N08";1381817262;11;"Dark";10034;960;549
11318797354;"13933131@N08";1381817271;11;"Dark";10034;960;549
11318703635;"13933131@N08";1381817613;11;"Dark";10034;960;549
11318758796;"13933131@N08";1381817712;11;"Dark";10034;960;549
11318754276;"13933131@N08";1381817778;11;"Dark";10034;960;549
11318822143;"13933131@N08";1381817829;11;"Dark";10034;960;549
11318744926;"13933131@N08";1381817857;11;"Dark";10034;960;549
11318679995;"13933131@N08";1381817865;11;"Dark";10034;960;549
11318674945;"13933131@N08";1381817943;11;"Dark";10034;960;549
11318801093;"13933131@N08";1381817965;11;"Dark";10034;960;549
11318796853;"13933131@N08";1381818060;11;"Dark";10034;960;549
11318659605;"13933131@N08";1381818130;11;"Dark";10034;960;549
11318656385;"13933131@N08";1381818216;11;"Dark";10034;960;549
11318712286;"13933131@N08";1381818243;11;"Dark";10034;960;549
11318736924;"13933131@N08";1381818308;11;"Dark";10034;960;549
11318774743;"13933131@N08";1381818564;11;"Dark";10034;960;549
13342629425;"13933131@N08";1393725743;1;"Dark";1677;240;550
13342641155;"13933131@N08";1393726009;1;"Dark";1677;240;550
13342174025;"13933131@N08";1393726453;1;"Dark";1677;240;550
13367683813;"13933131@N08";1393736655;15;"Show";2195;1200;550
13367547885;"13933131@N08";1393738304;15;"Show";2195;1200;550
13367932834;"13933131@N08";1393739002;15;"Show";2195;1200;550
13367562555;"13933131@N08";1393739013;15;"Show";2195;1200;550
8091174900;"13959240@N08";1346114903;4;"Dark";1334;360;551
8054047102;"13959240@N08";1346147151;6;"Show";1247;720;552
8080585130;"13959240@N08";1346321487;6;"Show";1247;720;553
8057052553;"13959240@N08";1346321505;6;"Show";1247;720;553
4724874966;"14013358@N06";1228547157;8;"Show";3697;840;554
7397497526;"14013358@N06";1339809172;10;"Show";1918;900;555
7397495756;"14013358@N06";1339809538;17;"Show";2711;2700;555
7397494012;"14013358@N06";1339809650;17;"Show";2711;2700;555
7397492164;"14013358@N06";1339810345;10;"Show";1918;900;555
7397490312;"14013358@N06";1339810754;5;"Water";2762;420;555
7404622036;"14013358@N06";1339811080;8;"Show";3697;840;555
7404620630;"14013358@N06";1339811238;8;"Show";3697;840;555
7404619114;"14013358@N06";1339811575;8;"Show";3697;840;555
7404617974;"14013358@N06";1339811902;8;"Show";3697;840;555
7411247422;"14013358@N06";1339811993;8;"Show";3697;840;555
7411251874;"14013358@N06";1339812054;8;"Show";3697;840;555
7411248756;"14013358@N06";1339814749;3;"Ride";1386;330;555
7411246256;"14013358@N06";1339817932;15;"Show";2195;1200;555
7417286862;"14013358@N06";1339818159;15;"Show";2195;1200;555
7417285442;"14013358@N06";1339818582;15;"Show";2195;1200;555
7417283956;"14013358@N06";1339820552;10;"Show";1918;900;555
7417282394;"14013358@N06";1339824504;5;"Water";2762;420;555
7521315948;"14013358@N06";1339841631;11;"Dark";10034;960;555
7521342902;"14013358@N06";1339841659;11;"Dark";10034;960;555
7521310716;"14013358@N06";1339841738;11;"Dark";10034;960;555
8258848569;"14013358@N06";1351382538;11;"Dark";10034;960;556
8258847833;"14013358@N06";1351383016;11;"Dark";10034;960;556
8258847065;"14013358@N06";1351383113;11;"Dark";10034;960;556
8258846317;"14013358@N06";1351383330;11;"Dark";10034;960;556
8258845475;"14013358@N06";1351383536;11;"Dark";10034;960;556
8279813406;"14013358@N06";1351385032;11;"Dark";10034;960;556
8278758255;"14013358@N06";1351385074;11;"Dark";10034;960;556
8279815076;"14013358@N06";1351385194;11;"Dark";10034;960;556
8278756643;"14013358@N06";1351385286;11;"Dark";10034;960;556
8279812736;"14013358@N06";1351385419;11;"Dark";10034;960;556
8373164299;"14013358@N06";1351385646;11;"Dark";10034;960;556
6132036306;"14022320@N00";1314680627;15;"Show";2195;1200;557
5929866905;"14130502@N07";1310173467;15;"Show";2195;1200;558
5930424816;"14130502@N07";1310173589;17;"Show";2711;2700;558
5929867353;"14130502@N07";1310173648;17;"Show";2711;2700;558
14032544863;"14135751@N07";1398393043;9;"Ride";1355;900;559
14032544763;"14135751@N07";1398393070;16;"Show";876;2100;559
14012545365;"14135751@N07";1398393870;1;"Dark";1677;240;559
14009339022;"14135751@N07";1398393909;1;"Dark";1677;240;559
14009338922;"14135751@N07";1398393924;1;"Dark";1677;240;559
9779418752;"14169447@N07";1375246463;11;"Dark";10034;960;560
26298010315;"141774505@N07";1459300131;11;"Dark";10034;960;561
26298008885;"141774505@N07";1459305268;5;"Water";2762;420;561
26272056466;"141774505@N07";1459305268;5;"Water";2762;420;561
26205574002;"141774505@N07";1459305275;5;"Water";2762;420;561
25693135004;"141774505@N07";1459305277;5;"Water";2762;420;561
26298007165;"141774505@N07";1459305278;5;"Water";2762;420;561
26272054436;"141774505@N07";1459305283;5;"Water";2762;420;561
26205572512;"141774505@N07";1459305283;5;"Water";2762;420;561
25693133854;"141774505@N07";1459305293;5;"Water";2762;420;561
26231735301;"141774505@N07";1459305294;5;"Water";2762;420;561
26231735011;"141774505@N07";1459305452;5;"Water";2762;420;561
26231733001;"141774505@N07";1459307489;11;"Dark";10034;960;561
25695256683;"141774505@N07";1459307555;11;"Dark";10034;960;561
26205567562;"141774505@N07";1459307561;11;"Dark";10034;960;561
26272049866;"141774505@N07";1459307562;11;"Dark";10034;960;561
25693128724;"141774505@N07";1459307566;11;"Dark";10034;960;561
26205566332;"141774505@N07";1459307567;11;"Dark";10034;960;561
26297995105;"141774505@N07";1459327191;11;"Dark";10034;960;561
26231723011;"141774505@N07";1459327221;11;"Dark";10034;960;561
25695246583;"141774505@N07";1459327226;11;"Dark";10034;960;561
26025123470;"141774505@N07";1459327228;11;"Dark";10034;960;561
26205555992;"141774505@N07";1459327231;11;"Dark";10034;960;561
26297990675;"141774505@N07";1459327232;11;"Dark";10034;960;561
25693117314;"141774505@N07";1459327232;11;"Dark";10034;960;561
26272037526;"141774505@N07";1459327233;11;"Dark";10034;960;561
26272037236;"141774505@N07";1459327234;11;"Dark";10034;960;561
26297989875;"141774505@N07";1459327236;11;"Dark";10034;960;561
25693116424;"141774505@N07";1459327252;11;"Dark";10034;960;561
25693116104;"141774505@N07";1459327257;11;"Dark";10034;960;561
25693106194;"141774505@N07";1459394267;11;"Dark";10034;960;562
28339570002;"142375287@N03";1388380361;15;"Show";2195;1200;563
1766823295;"14242488@N02";1193113096;15;"Show";2195;1200;564
1481216252;"14242929@N02";1191397463;9;"Ride";1355;900;565
24663247706;"14244677@N08";1404749666;8;"Show";3697;840;566
24061216754;"14244677@N08";1404752593;6;"Show";1247;720;566
24393952320;"14244677@N08";1404779524;11;"Dark";10034;960;566
5439865665;"14246866@N05";1296959589;9;"Ride";1355;900;567
5440470588;"14246866@N05";1296962078;4;"Dark";1334;360;567
5439866479;"14246866@N05";1296962087;4;"Dark";1334;360;567
5439867183;"14246866@N05";1296965257;7;"Water";674;840;567
5439866707;"14246866@N05";1296968113;11;"Dark";10034;960;567
7984250152;"14261584@N00";1300056229;17;"Show";2711;2700;568
7984243907;"14261584@N00";1300056229;17;"Show";2711;2700;568
7984245717;"14261584@N00";1300057575;1;"Dark";1677;240;568
7984246495;"14261584@N00";1300058590;1;"Dark";1677;240;568
7984247213;"14261584@N00";1300063792;17;"Show";2711;2700;568
4858098293;"14275801@N04";1193521696;11;"Dark";10034;960;569
6246411848;"14280234@N04";1317428691;13;"Show";2821;1080;570
24736823615;"14319961@N08";1448881480;11;"Dark";10034;960;571
16552683961;"14334279@N02";1420410718;1;"Dark";1677;240;572
16368449047;"14334279@N02";1420411442;1;"Dark";1677;240;572
2319337112;"14344313@N05";1203982944;2;"Water";1950;240;573
2318526651;"14344313@N05";1204940140;8;"Show";3697;840;574
2318526735;"14344313@N05";1204940243;8;"Show";3697;840;574
2319337054;"14344313@N05";1204940410;2;"Water";1950;240;574
11242711375;"14370802@N05";1386310298;7;"Water";674;840;575
14184784976;"14370802@N05";1400310742;11;"Dark";10034;960;576
14129003890;"14370802@N05";1401524957;8;"Show";3697;840;577
15439994675;"14370802@N05";1412402007;8;"Show";3697;840;578
6692198441;"14375907@N00";1326440603;15;"Show";2195;1200;579
6692199061;"14375907@N00";1326440603;15;"Show";2195;1200;579
6693016897;"14375907@N00";1326443926;15;"Show";2195;1200;579
6693017277;"14375907@N00";1326444073;15;"Show";2195;1200;579
6693017603;"14375907@N00";1326444313;15;"Show";2195;1200;579
6693018011;"14375907@N00";1326444340;15;"Show";2195;1200;579
6693018641;"14375907@N00";1326447369;15;"Show";2195;1200;579
6693056975;"14375907@N00";1326447470;15;"Show";2195;1200;579
6693057649;"14375907@N00";1326447589;15;"Show";2195;1200;579
6693058349;"14375907@N00";1326447638;15;"Show";2195;1200;579
6693059027;"14375907@N00";1326447678;15;"Show";2195;1200;579
6693059543;"14375907@N00";1326448022;15;"Show";2195;1200;579
6693060185;"14375907@N00";1326448033;15;"Show";2195;1200;579
6693060653;"14375907@N00";1326448041;15;"Show";2195;1200;579
6693061155;"14375907@N00";1326448066;15;"Show";2195;1200;579
6693061705;"14375907@N00";1326448170;15;"Show";2195;1200;579
6693062163;"14375907@N00";1326448189;15;"Show";2195;1200;579
6693062713;"14375907@N00";1326448196;15;"Show";2195;1200;579
6693063283;"14375907@N00";1326448246;15;"Show";2195;1200;579
6693063873;"14375907@N00";1326448254;15;"Show";2195;1200;579
6693064277;"14375907@N00";1326448350;15;"Show";2195;1200;579
6693064767;"14375907@N00";1326448425;15;"Show";2195;1200;579
6693065259;"14375907@N00";1326448558;15;"Show";2195;1200;579
6693065975;"14375907@N00";1326448581;15;"Show";2195;1200;579
6693066421;"14375907@N00";1326448600;15;"Show";2195;1200;579
6693066881;"14375907@N00";1326448623;15;"Show";2195;1200;579
6693067259;"14375907@N00";1326449058;15;"Show";2195;1200;579
6693067767;"14375907@N00";1326449084;15;"Show";2195;1200;579
6693068393;"14375907@N00";1326449135;15;"Show";2195;1200;579
6693068839;"14375907@N00";1326449166;15;"Show";2195;1200;579
6693069397;"14375907@N00";1326449202;15;"Show";2195;1200;579
6693069923;"14375907@N00";1326449218;15;"Show";2195;1200;579
6693070885;"14375907@N00";1326449302;15;"Show";2195;1200;579
6693071673;"14375907@N00";1326449363;15;"Show";2195;1200;579
6693072247;"14375907@N00";1326449387;15;"Show";2195;1200;579
6693072817;"14375907@N00";1326449413;15;"Show";2195;1200;579
6693075429;"14375907@N00";1326449736;15;"Show";2195;1200;579
6693075955;"14375907@N00";1326449833;15;"Show";2195;1200;579
6693076389;"14375907@N00";1326449885;15;"Show";2195;1200;579
6693076739;"14375907@N00";1326449923;15;"Show";2195;1200;579
6693077373;"14375907@N00";1326449940;15;"Show";2195;1200;579
6693078289;"14375907@N00";1326450028;15;"Show";2195;1200;579
6693078703;"14375907@N00";1326450029;15;"Show";2195;1200;579
6693079189;"14375907@N00";1326450031;15;"Show";2195;1200;579
6693079551;"14375907@N00";1326450075;15;"Show";2195;1200;579
6693080011;"14375907@N00";1326450791;15;"Show";2195;1200;579
6693080481;"14375907@N00";1326450906;15;"Show";2195;1200;579
6693080929;"14375907@N00";1326450917;15;"Show";2195;1200;579
6693081297;"14375907@N00";1326450936;15;"Show";2195;1200;579
6693081695;"14375907@N00";1326450939;15;"Show";2195;1200;579
6693082151;"14375907@N00";1326450940;15;"Show";2195;1200;579
6693082563;"14375907@N00";1326450973;15;"Show";2195;1200;579
6693082905;"14375907@N00";1326450978;15;"Show";2195;1200;579
6693083263;"14375907@N00";1326451014;15;"Show";2195;1200;579
6693083779;"14375907@N00";1326451151;15;"Show";2195;1200;579
6693084117;"14375907@N00";1326451198;15;"Show";2195;1200;579
6693084651;"14375907@N00";1326451268;15;"Show";2195;1200;579
6693085271;"14375907@N00";1326451268;15;"Show";2195;1200;579
6693086001;"14375907@N00";1326451315;15;"Show";2195;1200;579
6693086533;"14375907@N00";1326451317;15;"Show";2195;1200;579
6693087011;"14375907@N00";1326451547;15;"Show";2195;1200;579
6693087377;"14375907@N00";1326451639;15;"Show";2195;1200;579
6693087857;"14375907@N00";1326451670;15;"Show";2195;1200;579
6693088337;"14375907@N00";1326451689;15;"Show";2195;1200;579
6693088779;"14375907@N00";1326451709;15;"Show";2195;1200;579
6693089657;"14375907@N00";1326451710;15;"Show";2195;1200;579
6693089241;"14375907@N00";1326451710;15;"Show";2195;1200;579
6693090151;"14375907@N00";1326451858;15;"Show";2195;1200;579
6693090641;"14375907@N00";1326451877;15;"Show";2195;1200;579
6693091211;"14375907@N00";1326451908;15;"Show";2195;1200;579
6693091657;"14375907@N00";1326451923;15;"Show";2195;1200;579
6693092225;"14375907@N00";1326451995;15;"Show";2195;1200;579
6693092787;"14375907@N00";1326452019;15;"Show";2195;1200;579
6693093185;"14375907@N00";1326452686;15;"Show";2195;1200;579
6693093531;"14375907@N00";1326452703;15;"Show";2195;1200;579
6693093961;"14375907@N00";1326452731;15;"Show";2195;1200;579
6693094315;"14375907@N00";1326452750;15;"Show";2195;1200;579
6693094671;"14375907@N00";1326452770;15;"Show";2195;1200;579
6693095121;"14375907@N00";1326452805;15;"Show";2195;1200;579
6693095663;"14375907@N00";1326452814;15;"Show";2195;1200;579
6693096045;"14375907@N00";1326452914;15;"Show";2195;1200;579
6693096437;"14375907@N00";1326453639;15;"Show";2195;1200;579
6693096895;"14375907@N00";1326453712;15;"Show";2195;1200;579
6693097265;"14375907@N00";1326453728;15;"Show";2195;1200;579
6693097609;"14375907@N00";1326453759;15;"Show";2195;1200;579
6693098077;"14375907@N00";1326453830;15;"Show";2195;1200;579
6693098497;"14375907@N00";1326453925;15;"Show";2195;1200;579
6693098795;"14375907@N00";1326453976;15;"Show";2195;1200;579
6693099111;"14375907@N00";1326454038;15;"Show";2195;1200;579
