"from";"to";"walkTime";"distance";"popularity";"category";"rideDuration"
"15";"19";"276.23465500729";"383.659243065681";"2473";"Kiddie";"540"
"15";"20";"415.826814245484";"577.537242007617";"3801";"Dark";"540"
"15";"21";"166.420989305445";"231.140262924229";"2898";"Water";"570"
"15";"22";"391.352401414247";"543.545001964232";"1735";"Water";"600"
"15";"23";"250.067599158434";"347.316109942269";"2088";"Dark";"600"
"15";"24";"57.1486126789663";"79.3730731652309";"2757";"Water";"780"
"15";"25";"235.246299555937";"326.730971605468";"6801";"Water";"840"
"15";"26";"168.995641662073";"234.716168975101";"18710";"Family";"900"
"15";"27";"91.9464852998097";"127.703451805291";"2174";"Ride";"900"
"15";"28";"191.856877670932";"266.467885654072";"16366";"Family";"900"
"15";"29";"293.311716516946";"407.377384051314";"10427";"Water";"900"
"15";"30";"267.970483969584";"372.181227735533";"4082";"Water";"1080"
"15";"31";"333.286043128653";"462.897282123129";"3557";"Family";"1500"
"16";"1";"158.476029899304";"220.105597082367";"7817";"Kiddie";"60"
"16";"3";"102.210992829863";"141.959712263698";"1279";"Family";"90"
"16";"4";"133.163209782833";"184.948902476157";"1147";"Family";"100.2"
"16";"5";"99.8266343782525";"138.648103303128";"580";"Dark";"120"
"16";"6";"103.943111872919";"144.365433156832";"1665";"Ride";"120"
"16";"7";"112.926680892998";"156.842612351386";"1045";"Family";"180"
"16";"8";"84.5260791936037";"117.397332213339";"775";"Ride";"180"
"16";"9";"115.617524120114";"160.579894611269";"1403";"Family";"180"
"16";"10";"119.910761340146";"166.542724083537";"3572";"Family";"240"
"16";"11";"142.555938409375";"197.99435890191";"1196";"Kiddie";"240"
"16";"12";"68.3308463645448";"94.9039532840899";"1347";"Roller Coaster";"240"
"16";"13";"238.268480166679";"330.928444675943";"3427";"Family";"240"
"16";"14";"351.289025760608";"487.901424667511";"1292";"Family";"240"
"16";"15";"98.6505555139288";"137.014660436012";"2307";"Ride";"270"
"16";"17";"87.2330585190552";"121.15702572091";"2122";"Roller Coaster";"300"
"16";"18";"153.396145038622";"213.05020144253";"6767";"Water";"450"
"16";"19";"184.221348440866";"255.862983945647";"2473";"Kiddie";"540"
"16";"20";"319.142992485934";"443.254156230464";"3801";"Dark";"540"
"16";"21";"117.147077243214";"162.704273948908";"2898";"Water";"570"
"16";"22";"292.88231357336";"406.78099107411";"1735";"Water";"600"
"16";"23";"155.579591486193";"216.082765953046";"2088";"Dark";"600"
"16";"24";"94.1454469677839";"130.757565233033";"2757";"Water";"780"
"16";"25";"223.787729771388";"310.81629134915";"6801";"Water";"840"
"16";"26";"77.2540958945607";"107.297355409112";"18710";"Family";"900"
"16";"27";"15.6610167990126";"21.7514122208509";"2174";"Ride";"900"
"16";"28";"131.908254180964";"183.205908584672";"16366";"Family";"900"
"16";"29";"201.071514126316";"279.265991842105";"10427";"Water";"900"
"16";"30";"169.331075868265";"235.182049817035";"4082";"Water";"1080"
"16";"31";"234.740922666245";"326.029059258674";"3557";"Family";"1500"
"17";"1";"120.018881396884";"166.692890829005";"7817";"Kiddie";"60"
"17";"3";"183.983698051111";"255.532913959876";"1279";"Family";"90"
"17";"4";"219.458386252534";"304.80331423963";"1147";"Family";"100.2"
"17";"5";"186.223432450755";"258.643656181604";"580";"Dark";"120"
"17";"6";"191.034203212904";"265.325282240144";"1665";"Ride";"120"
"17";"7";"200.017570958462";"277.802181886753";"1045";"Family";"180"
"17";"8";"171.595976810569";"238.327745570235";"775";"Ride";"180"
"17";"9";"202.754572624396";"281.603573089438";"1403";"Family";"180"
"17";"10";"206.084477135753";"286.228440466323";"3572";"Family";"240"
"17";"11";"229.60769584204";"318.899577558389";"1196";"Kiddie";"240"
"17";"12";"141.72066741075";"196.834260292709";"1347";"Roller Coaster";"240"
"17";"13";"312.49897608158";"434.026355668862";"3427";"Family";"240"
"17";"14";"409.731176643546";"569.071078671592";"1292";"Family";"240"
"17";"15";"78.3517671037739";"108.821898755241";"2307";"Ride";"270"
"17";"16";"87.2330585190552";"121.15702572091";"4377";"Family";"270"
"17";"18";"193.241162022163";"268.39050280856";"6767";"Water";"450"
"17";"19";"222.688674935237";"309.289826298941";"2473";"Kiddie";"540"
"17";"20";"367.663271704344";"510.6434329227";"3801";"Dark";"540"
"17";"21";"197.551271413809";"274.376765852512";"2898";"Water";"570"
"17";"22";"359.553092063983";"499.37929453331";"1735";"Water";"600"
"17";"23";"201.951223342045";"280.487810197284";"2088";"Dark";"600"
"17";"24";"121.211361875678";"168.349113716219";"2757";"Water";"780"
"17";"25";"290.869278645975";"403.98510923052";"6801";"Water";"840"
"17";"26";"162.703843999969";"225.977561111068";"18710";"Family";"900"
"17";"27";"71.9267642401549";"99.8982836668818";"2174";"Ride";"900"
"17";"28";"119.83616510289";"166.439118198458";"16366";"Family";"900"
"17";"29";"239.391710605325";"332.48848695184";"10427";"Water";"900"
"17";"30";"234.699619409744";"325.971693624644";"4082";"Water";"1080"
"17";"31";"301.730712900746";"419.07043458437";"3557";"Family";"1500"
"18";"1";"143.830170689048";"199.764125957011";"7817";"Kiddie";"60"
"18";"3";"204.219601600984";"283.638335556923";"1279";"Family";"90"
"18";"4";"198.542458021588";"275.753413918872";"1147";"Family";"100.2"
"18";"5";"179.278337539968";"248.997691027733";"580";"Dark";"120"
"18";"6";"156.743466386187";"217.699258869703";"1665";"Ride";"120"
"18";"7";"175.602948564474";"243.892984117325";"1045";"Family";"180"
"18";"8";"163.96617592275";"227.730799892708";"775";"Ride";"180"
"18";"9";"162.942822297101";"226.309475412641";"1403";"Family";"180"
"18";"10";"149.263002706954";"207.309725981881";"3572";"Family";"240"
"18";"11";"192.950366169915";"267.986619680438";"1196";"Kiddie";"240"
"18";"12";"201.075432355038";"279.271433826442";"1347";"Roller Coaster";"240"
"18";"13";"330.705037737295";"459.312552412909";"3427";"Family";"240"
"18";"14";"219.452738402285";"304.795470003174";"1292";"Family";"240"
"18";"15";"245.313375328682";"340.713021289835";"2307";"Ride";"270"
"18";"16";"153.396145038622";"213.05020144253";"4377";"Family";"270"
"18";"17";"193.241162022163";"268.39050280856";"2122";"Roller Coaster";"300"
"18";"19";"30.991330238158";"43.0435142196639";"2473";"Kiddie";"540"
"18";"20";"174.424719094679";"242.256554298166";"3801";"Dark";"540"
"18";"21";"218.044453631801";"302.839518933057";"2898";"Water";"570"
"18";"22";"180.181597757334";"250.252219107409";"1735";"Water";"600"
"18";"23";"16.0404314125334";"22.2783769618519";"2088";"Dark";"600"
"18";"24";"247.084204840705";"343.172506723201";"2757";"Water";"780"
"18";"25";"333.205589732318";"462.785541294886";"6801";"Water";"840"
"18";"26";"132.413819123031";"183.908082115321";"18710";"Family";"900"
"18";"27";"154.823795715664";"215.033049605088";"2174";"Ride";"900"
"18";"28";"101.837418452452";"141.440858961739";"16366";"Family";"900"
"18";"29";"48.0375084261924";"66.718761703045";"10427";"Water";"900"
"18";"30";"74.5739410558591";"103.574918133138";"4082";"Water";"1080"
"18";"31";"128.438250323997";"178.386458783329";"3557";"Family";"1500"
"19";"1";"162.458495498836";"225.636799303939";"7817";"Kiddie";"60"
"19";"3";"230.148550817225";"319.650765023924";"1279";"Family";"90"
"19";"4";"220.276735966562";"305.93991106467";"1147";"Family";"100.2"
"19";"5";"203.900519194902";"283.195165548475";"580";"Dark";"120"
"19";"6";"179.778530618474";"249.69240363677";"1665";"Ride";"120"
"19";"7";"198.411144389276";"275.571033873994";"1045";"Family";"180"
"19";"8";"189.588889103926";"263.317901533231";"775";"Ride";"180"
"19";"9";"184.671905927679";"256.488758232887";"1403";"Family";"180"
"19";"10";"169.666776083849";"235.648300116456";"3572";"Family";"240"
"19";"11";"212.879994924169";"295.666659616901";"1196";"Kiddie";"240"
"19";"12";"230.008803972235";"319.456672183659";"1347";"Roller Coaster";"240"
"19";"13";"352.237830386392";"489.219208869989";"3427";"Family";"240"
"19";"14";"194.299512509722";"269.860434041281";"1292";"Family";"240"
"19";"15";"276.23465500729";"383.659243065681";"2307";"Ride";"270"
"19";"16";"184.221348440866";"255.862983945647";"4377";"Family";"270"
"19";"17";"222.688674935237";"309.289826298941";"2122";"Roller Coaster";"300"
"19";"18";"30.991330238158";"43.0435142196639";"6767";"Water";"450"
"19";"20";"145.682851740307";"202.337294083759";"3801";"Dark";"540"
"19";"21";"243.367306947997";"338.010148538885";"2898";"Water";"570"
"19";"22";"162.422580089121";"225.586916790445";"1735";"Water";"600"
"19";"23";"31.9645530626684";"44.3952125870394";"2088";"Dark";"600"
"19";"24";"277.718426140998";"385.720036306942";"2757";"Water";"780"
"19";"25";"357.247266214679";"496.176758631498";"6801";"Water";"840"
"19";"26";"158.336274079713";"219.911491777379";"18710";"Family";"900"
"19";"27";"185.813168780271";"258.073845528155";"2174";"Ride";"900"
"19";"28";"123.495163526637";"171.521060453663";"16366";"Family";"900"
"19";"29";"17.078467489422";"23.7200937353083";"10427";"Water";"900"
"19";"30";"77.9878021798363";"108.316391916439";"4082";"Water";"1080"
"19";"31";"116.606404448963";"161.953339512449";"3557";"Family";"1500"
"20";"1";"301.200049744063";"418.33340242231";"7817";"Kiddie";"60"
"20";"3";"335.387188117169";"465.815539051623";"1279";"Family";"90"
"20";"4";"308.499455156721";"428.471465495445";"1147";"Family";"100.2"
"20";"5";"305.893048307785";"424.851455983035";"580";"Dark";"120"
"20";"6";"278.494280315392";"386.797611549156";"1665";"Ride";"120"
"20";"7";"293.71335136938";"407.93521023525";"1045";"Family";"180"
"20";"8";"297.224342920391";"412.811587389432";"775";"Ride";"180"
"20";"9";"277.73832482469";"385.747673367626";"1403";"Family";"180"
"20";"10";"260.400925693384";"361.667952351922";"3572";"Family";"240"
"20";"11";"294.774797321525";"409.409440724341";"1196";"Kiddie";"240"
"20";"12";"350.100898503037";"486.251247920885";"1347";"Roller Coaster";"240"
"20";"13";"428.089663653218";"594.568977296136";"3427";"Family";"240"
"20";"14";"63.9651475121149";"88.8404826557152";"1292";"Family";"240"
"20";"15";"415.826814245484";"577.537242007617";"2307";"Ride";"270"
"20";"16";"319.142992485934";"443.254156230464";"4377";"Family";"270"
"20";"17";"367.663271704344";"510.6434329227";"2122";"Roller Coaster";"300"
"20";"18";"174.424719094679";"242.256554298166";"6767";"Water";"450"
"20";"19";"145.682851740307";"202.337294083759";"2473";"Kiddie";"540"
"20";"21";"344.787335598419";"478.871299442249";"2898";"Water";"570"
"20";"22";"94.6792909388381";"131.499015192831";"1735";"Water";"600"
"20";"23";"166.64453804791";"231.450747288763";"2088";"Dark";"600"
"20";"24";"408.301068221259";"567.08481697397";"2757";"Water";"780"
"20";"25";"445.242318249332";"618.392108679627";"6801";"Water";"840"
"20";"26";"270.747300908955";"376.037917929104";"18710";"Family";"900"
"20";"27";"323.92065589622";"449.88979985586";"2174";"Ride";"900"
"20";"28";"266.535165260281";"370.187729528169";"16366";"Family";"900"
"20";"29";"129.737831726666";"180.191432953703";"10427";"Water";"900"
"20";"30";"157.52216861107";"218.780789737598";"4082";"Water";"1080"
"20";"31";"114.530238038499";"159.069775053471";"3557";"Family";"1500"
"21";"1";"272.133042400039";"377.962558888943";"7817";"Kiddie";"60"
"21";"3";"15.6060973842267";"21.6751352558704";"1279";"Family";"90"
"21";"4";"44.6776767793495";"62.0523288602077";"1147";"Family";"100.2"
"21";"5";"39.9657598708621";"55.5079998206418";"580";"Dark";"120"
"21";"6";"66.7100785164893";"92.6528868284574";"1665";"Ride";"120"
"21";"7";"51.2970498375849";"71.2459025522013";"1045";"Family";"180"
"21";"8";"54.088600317402";"75.1230559963917";"775";"Ride";"180"
"21";"9";"67.2873401990439";"93.4546391653388";"1403";"Family";"180"
"21";"10";"84.564842383627";"117.45116997726";"3572";"Family";"240"
"21";"11";"62.135292850276";"86.2990178476056";"1196";"Kiddie";"240"
"21";"12";"57.1023045991696";"79.3087563877356";"1347";"Roller Coaster";"240"
"21";"13";"122.727655740372";"170.455077417183";"3427";"Family";"240"
"21";"14";"356.621985725173";"495.308313507185";"1292";"Family";"240"
"21";"15";"166.420989305445";"231.140262924229";"2307";"Ride";"270"
"21";"16";"117.147077243214";"162.704273948908";"4377";"Family";"270"
"21";"17";"197.551271413809";"274.376765852512";"2122";"Roller Coaster";"300"
"21";"18";"218.044453631801";"302.839518933057";"6767";"Water";"450"
"21";"19";"243.367306947997";"338.010148538885";"2473";"Kiddie";"540"
"21";"20";"344.787335598419";"478.871299442249";"3801";"Dark";"540"
"21";"22";"286.758260977816";"398.275362469189";"1735";"Water";"600"
"21";"23";"211.474286998522";"293.714287497947";"2088";"Dark";"600"
"21";"24";"116.966224641574";"162.453089779964";"2757";"Water";"780"
"21";"25";"116.196475162043";"161.383993280615";"6801";"Water";"840"
"21";"26";"85.6589171823586";"118.970718308831";"18710";"Family";"900"
"21";"27";"132.05650411234";"183.411811267139";"2174";"Ride";"900"
"21";"28";"239.201128303787";"332.223789310815";"16366";"Family";"900"
"21";"29";"257.138549364723";"357.136874117671";"10427";"Water";"900"
"21";"30";"189.357964386081";"262.997172758446";"4082";"Water";"1080"
"21";"31";"236.165170859887";"328.007181749843";"3557";"Family";"1500"
"22";"1";"323.423593809318";"449.199435846274";"7817";"Kiddie";"60"
"22";"3";"280.667447854421";"389.815899797808";"1279";"Family";"90"
"22";"4";"245.188303301523";"340.539310141004";"1147";"Family";"100.2"
"22";"5";"251.509530515916";"349.318792383217";"580";"Dark";"120"
"22";"6";"224.940948993208";"312.417984712789";"1665";"Ride";"120"
"22";"7";"236.184216799506";"328.033634443759";"1045";"Family";"180"
"22";"8";"247.691146869557";"344.015481763273";"775";"Ride";"180"
"22";"9";"220.632416815162";"306.43391224328";"1403";"Family";"180"
"22";"10";"204.165409822226";"283.563069197536";"3572";"Family";"240"
"22";"11";"229.150323213116";"318.264337795994";"1196";"Kiddie";"240"
"22";"12";"305.901597693744";"424.8633301302";"1347";"Roller Coaster";"240"
"22";"13";"351.623124604547";"488.365450839648";"3427";"Family";"240"
"22";"14";"72.364176906303";"100.505801258754";"1292";"Family";"240"
"22";"15";"391.352401414247";"543.545001964232";"2307";"Ride";"270"
"22";"16";"292.88231357336";"406.78099107411";"4377";"Family";"270"
"22";"17";"359.553092063983";"499.37929453331";"2122";"Roller Coaster";"300"
"22";"18";"180.181597757334";"250.252219107409";"6767";"Water";"450"
"22";"19";"162.422580089121";"225.586916790445";"2473";"Kiddie";"540"
"22";"20";"94.6792909388381";"131.499015192831";"3801";"Dark";"540"
"22";"21";"286.758260977816";"398.275362469189";"2898";"Water";"570"
"22";"23";"166.152191086938";"230.766932065191";"2088";"Dark";"600"
"22";"24";"371.304035581608";"515.700049418899";"2757";"Water";"780"
"22";"25";"374.154527723178";"519.659066282192";"6801";"Water";"840"
"22";"26";"227.959715566681";"316.610716064834";"18710";"Family";"900"
"22";"27";"301.817528323804";"419.191011560839";"2174";"Ride";"900"
"22";"28";"282.013868282831";"391.685928170599";"16366";"Family";"900"
"22";"29";"153.271110181706";"212.876541919036";"10427";"Water";"900"
"22";"30";"125.124746462244";"173.78437008645";"4082";"Water";"1080"
"22";"31";"58.2714719800809";"80.9325999723346";"3557";"Family";"1500"
"23";"1";"158.928375140084";"220.733854361228";"7817";"Kiddie";"60"
"23";"3";"198.197844540737";"275.274784084358";"1279";"Family";"90"
"23";"4";"189.275264249998";"262.88231145833";"1147";"Family";"100.2"
"23";"5";"172.091473553547";"239.015935491037";"580";"Dark";"120"
"23";"6";"148.302448247883";"205.975622566505";"1665";"Ride";"120"
"23";"7";"167.026580036146";"231.981361161314";"1045";"Family";"180"
"23";"8";"157.648474695809";"218.95621485529";"775";"Ride";"180"
"23";"9";"153.617172695488";"213.357184299288";"1403";"Family";"180"
"23";"10";"139.088554222431";"193.178547531154";"3572";"Family";"240"
"23";"11";"182.596417017859";"253.606134747027";"1196";"Kiddie";"240"
"23";"12";"198.596532584303";"275.828517478199";"1347";"Roller Coaster";"240"
"23";"13";"321.418329445514";"446.414346452103";"3427";"Family";"240"
"23";"14";"208.486093612354";"289.564018906047";"1292";"Family";"240"
"23";"15";"250.067599158434";"347.316109942269";"2307";"Ride";"270"
"23";"16";"155.579591486193";"216.082765953046";"4377";"Family";"270"
"23";"17";"201.951223342045";"280.487810197284";"2122";"Roller Coaster";"300"
"23";"18";"16.0404314125334";"22.2783769618519";"6767";"Water";"450"
"23";"19";"31.9645530626684";"44.3952125870394";"2473";"Kiddie";"540"
"23";"20";"166.64453804791";"231.450747288763";"3801";"Dark";"540"
"23";"21";"211.474286998522";"293.714287497947";"2898";"Water";"570"
"23";"22";"166.152191086938";"230.766932065191";"1735";"Water";"600"
"23";"24";"248.200408888443";"344.722790122838";"2757";"Water";"780"
"23";"25";"325.629362210794";"452.263003070548";"6801";"Water";"840"
"23";"26";"126.373575937635";"175.518855468938";"18710";"Family";"900"
"23";"27";"158.577944116134";"220.247144605741";"2174";"Ride";"900"
"23";"28";"116.355784730485";"161.605256570118";"16366";"Family";"900"
"23";"29";"47.1175761815";"65.4410780298611";"10427";"Water";"900"
"23";"30";"58.6421517662903";"81.4474330087366";"4082";"Water";"1080"
"23";"31";"113.255537203403";"157.299357226948";"3557";"Family";"1500"
"24";"1";"232.490998142922";"322.904164087392";"7817";"Kiddie";"60"
"24";"3";"110.790718185682";"153.875997480114";"1279";"Family";"90"
"24";"4";"156.810708062512";"217.792650086822";"1147";"Family";"100.2"
"24";"5";"131.560398667294";"182.722775926798";"580";"Dark";"120"
"24";"6";"152.600961603269";"211.945780004541";"1665";"Ride";"120"
"24";"7";"149.36269490226";"207.44818736425";"1045";"Family";"180"
"24";"8";"127.863965415732";"177.588840855183";"775";"Ride";"180"
"24";"9";"161.02963846695";"223.652275648542";"1403";"Family";"180"
"24";"10";"173.799046589975";"241.387564708298";"3572";"Family";"240"
"24";"11";"172.927755011322";"240.177437515725";"1196";"Kiddie";"240"
"24";"12";"69.1292527748862";"96.0128510762308";"1347";"Roller Coaster";"240"
"24";"13";"206.870028109768";"287.319483485789";"3427";"Family";"240"
"24";"14";"434.867248961512";"603.982290224322";"1292";"Family";"240"
"24";"15";"57.1486126789663";"79.3730731652309";"2307";"Ride";"270"
"24";"16";"94.1454469677839";"130.757565233033";"4377";"Family";"270"
"24";"17";"121.211361875678";"168.349113716219";"2122";"Roller Coaster";"300"
"24";"18";"247.084204840705";"343.172506723201";"6767";"Water";"450"
"24";"19";"277.718426140998";"385.720036306942";"2473";"Kiddie";"540"
"24";"20";"408.301068221259";"567.08481697397";"3801";"Dark";"540"
"24";"21";"116.966224641574";"162.453089779964";"2898";"Water";"570"
"24";"22";"371.304035581608";"515.700049418899";"1735";"Water";"600"
"24";"23";"248.200408888443";"344.722790122838";"2088";"Dark";"600"
"24";"25";"178.179419828301";"247.471416428195";"6801";"Water";"840"
"24";"26";"143.349289788259";"199.096235817026";"18710";"Family";"900"
"24";"27";"96.7372248683122";"134.357256761545";"2174";"Ride";"900"
"24";"28";"216.577171933628";"300.801627685594";"16366";"Family";"900"
"24";"29";"294.409374140659";"408.901908528693";"10427";"Water";"900"
"24";"30";"253.346756233006";"351.870494768064";"4082";"Water";"1080"
"24";"31";"314.663386002526";"437.032480559064";"3557";"Family";"1500"
"25";"1";"382.202585545854";"530.836924369241";"7817";"Kiddie";"60"
"25";"3";"131.185691750839";"182.202349653943";"1279";"Family";"90"
"25";"4";"139.129777907815";"193.235802649743";"1147";"Family";"100.2"
"25";"5";"153.940513298311";"213.806268469877";"580";"Dark";"120"
"25";"6";"177.528235319155";"246.566993498826";"1665";"Ride";"120"
"25";"7";"159.09640577966";"220.967230249528";"1045";"Family";"180"
"25";"8";"169.878945937462";"235.942980468697";"775";"Ride";"180"
"25";"9";"173.705350512593";"241.25743126749";"1403";"Family";"180"
"25";"10";"190.128985364618";"264.068035228636";"3572";"Family";"240"
"25";"11";"150.955112086558";"209.659877897998";"1196";"Kiddie";"240"
"25";"12";"155.563994785267";"216.061103868427";"1347";"Roller Coaster";"240"
"25";"13";"41.245753230671";"57.285768375932";"3427";"Family";"240"
"25";"14";"446.407999507178";"620.011110426637";"1292";"Family";"240"
"25";"15";"235.246299555937";"326.730971605468";"2307";"Ride";"270"
"25";"16";"223.787729771388";"310.81629134915";"4377";"Family";"270"
"25";"17";"290.869278645975";"403.98510923052";"2122";"Roller Coaster";"300"
"25";"18";"333.205589732318";"462.785541294886";"6767";"Water";"450"
"25";"19";"357.247266214679";"496.176758631498";"2473";"Kiddie";"540"
"25";"20";"445.242318249332";"618.392108679627";"3801";"Dark";"540"
"25";"21";"116.196475162043";"161.383993280615";"2898";"Water";"570"
"25";"22";"374.154527723178";"519.659066282192";"1735";"Water";"600"
"25";"23";"325.629362210794";"452.263003070548";"2088";"Dark";"600"
"25";"24";"178.179419828301";"247.471416428195";"2757";"Water";"780"
"25";"26";"201.335028129051";"279.631983512571";"18710";"Family";"900"
"25";"27";"236.735618124677";"328.799469617607";"2174";"Ride";"900"
"25";"28";"352.459981276627";"489.527751773093";"16366";"Family";"900"
"25";"29";"370.13109587186";"514.070966488695";"10427";"Water";"900"
"25";"30";"296.402795866688";"411.670549814845";"4082";"Water";"1080"
"25";"31";"331.742316368406";"460.753217178341";"3557";"Family";"1500"
"26";"1";"203.142621118628";"282.142529331427";"7817";"Kiddie";"60"
"26";"3";"71.8916367344822";"99.8494954645586";"1279";"Family";"90"
"26";"4";"74.0912284392947";"102.904483943465";"1147";"Family";"100.2"
"26";"5";"47.8313669713461";"66.4324541268696";"580";"Dark";"120"
"26";"6";"33.0486341554853";"45.9008807715074";"1665";"Ride";"120"
"26";"7";"49.6157309047163";"68.9107373676615";"1045";"Family";"180"
"26";"8";"31.57101428539";"43.8486309519305";"775";"Ride";"180"
"26";"9";"44.2173699452688";"61.4130138128734";"1403";"Family";"180"
"26";"10";"43.5342048580656";"60.46417341398";"3572";"Family";"240"
"26";"11";"76.2405539481092";"105.889658261263";"1196";"Kiddie";"240"
"26";"12";"79.6613330297719";"110.640740319128";"1347";"Roller Coaster";"240"
"26";"13";"202.411685847622";"281.12734145503";"3427";"Family";"240"
"26";"14";"292.433186599671";"406.157203610655";"1292";"Family";"240"
"26";"15";"168.995641662073";"234.716168975101";"2307";"Ride";"270"
"26";"16";"77.2540958945607";"107.297355409112";"4377";"Family";"270"
"26";"17";"162.703843999969";"225.977561111068";"2122";"Roller Coaster";"300"
"26";"18";"132.413819123031";"183.908082115321";"6767";"Water";"450"
"26";"19";"158.336274079713";"219.911491777379";"2473";"Kiddie";"540"
"26";"20";"270.747300908955";"376.037917929104";"3801";"Dark";"540"
"26";"21";"85.6589171823586";"118.970718308831";"2898";"Water";"570"
"26";"22";"227.959715566681";"316.610716064834";"1735";"Water";"600"
"26";"23";"126.373575937635";"175.518855468938";"2088";"Dark";"600"
"26";"24";"143.349289788259";"199.096235817026";"2757";"Water";"780"
"26";"25";"201.335028129051";"279.631983512571";"6801";"Water";"840"
"26";"27";"91.3785030166697";"126.914587523152";"2174";"Ride";"900"
"26";"28";"164.717047828584";"228.7736775397";"16366";"Family";"900"
"26";"29";"172.69619112984";"239.855821013667";"10427";"Water";"900"
"26";"30";"113.304730741594";"157.367681585547";"4082";"Water";"1080"
"26";"31";"171.599406877928";"238.332509552678";"3557";"Family";"1500"
"27";"1";"146.348736555205";"203.262134104451";"7817";"Kiddie";"60"
"27";"3";"117.305271780165";"162.923988583562";"1279";"Family";"90"
"27";"4";"148.824078454957";"206.700108965219";"1147";"Family";"100.2"
"27";"5";"115.487557962005";"160.399386058341";"580";"Dark";"120"
"27";"6";"119.107441952119";"165.427002711277";"1665";"Ride";"120"
"27";"7";"128.493128936666";"178.462679078703";"1045";"Family";"180"
"27";"8";"100.112718915277";"139.045442937885";"775";"Ride";"180"
"27";"9";"130.830106517801";"181.708481274724";"1403";"Family";"180"
"27";"10";"134.483337049221";"186.782412568363";"3572";"Family";"240"
"27";"11";"158.129360658689";"219.624112025957";"1196";"Kiddie";"240"
"27";"12";"81.2433149463491";"112.837937425485";"1347";"Roller Coaster";"240"
"27";"13";"252.465922882095";"350.647115114021";"3427";"Family";"240"
"27";"14";"358.407267328246";"497.787871289231";"1292";"Family";"240"
"27";"15";"91.9464852998097";"127.703451805291";"2307";"Ride";"270"
"27";"16";"15.6610167990126";"21.7514122208509";"4377";"Family";"270"
"27";"17";"71.9267642401549";"99.8982836668818";"2122";"Roller Coaster";"300"
"27";"18";"154.823795715664";"215.033049605088";"6767";"Water";"450"
"27";"19";"185.813168780271";"258.073845528155";"2473";"Kiddie";"540"
"27";"20";"323.92065589622";"449.88979985586";"3801";"Dark";"540"
"27";"21";"132.05650411234";"183.411811267139";"2898";"Water";"570"
"27";"22";"301.817528323804";"419.191011560839";"1735";"Water";"600"
"27";"23";"158.577944116134";"220.247144605741";"2088";"Dark";"600"
"27";"24";"96.7372248683122";"134.357256761545";"2757";"Water";"780"
"27";"25";"236.735618124677";"328.799469617607";"6801";"Water";"840"
"27";"26";"91.3785030166697";"126.914587523152";"18710";"Family";"900"
"27";"28";"122.740374614116";"170.472742519606";"16366";"Family";"900"
"27";"29";"202.832678313603";"281.712053213338";"10427";"Water";"900"
"27";"30";"177.326839464676";"246.287277034272";"4082";"Water";"1080"
"27";"31";"243.55595347782";"338.272157608084";"3557";"Family";"1500"
"28";"1";"44.003786745343";"61.1163704796431";"7817";"Kiddie";"60"
"28";"3";"223.60060869669";"310.556400967625";"1279";"Family";"90"
"28";"4";"238.625101723249";"331.423752393402";"1147";"Family";"100.2"
"28";"5";"209.124931476372";"290.451293717184";"580";"Dark";"120"
"28";"6";"197.421764064559";"274.19689453411";"1665";"Ride";"120"
"28";"7";"214.250372522687";"297.569961837066";"1045";"Family";"180"
"28";"8";"191.167429123834";"265.510318227547";"775";"Ride";"180"
"28";"9";"207.783956837402";"288.588828940836";"1403";"Family";"180"
"28";"10";"201.004659653412";"279.173138407517";"3572";"Family";"240"
"28";"11";"240.399684858935";"333.888451192965";"1196";"Kiddie";"240"
"28";"12";"199.02059448503";"276.417492340319";"1347";"Roller Coaster";"240"
"28";"13";"361.739475157181";"502.415937718307";"3427";"Family";"240"
"28";"14";"317.751681263194";"441.321779532213";"1292";"Family";"240"
"28";"15";"191.856877670932";"266.467885654072";"2307";"Ride";"270"
"28";"16";"131.908254180964";"183.205908584672";"4377";"Family";"270"
"28";"17";"119.83616510289";"166.439118198458";"2122";"Roller Coaster";"300"
"28";"18";"101.837418452452";"141.440858961739";"6767";"Water";"450"
"28";"19";"123.495163526637";"171.521060453663";"2473";"Kiddie";"540"
"28";"20";"266.535165260281";"370.187729528169";"3801";"Dark";"540"
"28";"21";"239.201128303787";"332.223789310815";"2898";"Water";"570"
"28";"22";"282.013868282831";"391.685928170599";"1735";"Water";"600"
"28";"23";"116.355784730485";"161.605256570118";"2088";"Dark";"600"
"28";"24";"216.577171933628";"300.801627685594";"2757";"Water";"780"
"28";"25";"352.459981276627";"489.527751773093";"6801";"Water";"840"
"28";"26";"164.717047828584";"228.7736775397";"18710";"Family";"900"
"28";"27";"122.740374614116";"170.472742519606";"2174";"Ride";"900"
"28";"29";"137.697264474545";"191.24620065909";"10427";"Water";"900"
"28";"30";"169.353619928065";"235.213361011201";"4082";"Water";"1080"
"28";"31";"229.513994917281";"318.769437385112";"3557";"Family";"1500"
"29";"1";"175.115400925449";"243.215834618679";"7817";"Kiddie";"60"
"29";"3";"244.266304818759";"339.258756692721";"1279";"Family";"90"
"29";"4";"232.279423886732";"322.610310953794";"1147";"Family";"100.2"
"29";"5";"217.429775855479";"301.985799799277";"580";"Dark";"120"
"29";"6";"192.629367052501";"267.540787572918";"1665";"Ride";"120"
"29";"7";"211.054073691153";"293.130657904379";"1045";"Family";"180"
"29";"8";"203.671323839791";"282.876838666376";"775";"Ride";"180"
